sys_id,company_sys_id,company_name,state,priority,category,short_description,opened_at,resolved_at,assignment_group,reopen_count
de22455cf50daa901aceeb5c8f5aaa43,da50c51acdac8dc797b3f5c6dab3ff47,CobaltWorks Partners,Closed,Moderate,Software,Search returns stale results,2025-05-23 00:00:00,2025-06-16 00:00:00,SecOps,2
7c55be029799a0c3074a942df12acfe7,807766750be28ffcf90317b77a86196d,OrchardMetric LLC,Open,Critical,Security,Backup job did not complete overnight,2026-04-13 20:00:00,,L2-Support,1
c2c79fe79c71721fd94b2ab510f8ad6e,807766750be28ffcf90317b77a86196d,OrchardMetric LLC,Open,High,Security,Two-factor codes not being received,2026-04-07 01:00:00,,DBA,1
3bd778db98689d72329c3807f5905138,807766750be28ffcf90317b77a86196d,OrchardMetric LLC,Open,Moderate,Hardware,Two-factor codes not being received,2026-06-12 00:00:00,,SecOps,2
c4bce679fabbe97bb199f9c87485a800,807766750be28ffcf90317b77a86196d,OrchardMetric LLC,Open,Moderate,Software,Dashboard fails to load for some users,2026-07-04 00:00:00,,L1-Support,0
9d535f1937b64c251f0ca7746107b1b6,807766750be28ffcf90317b77a86196d,OrchardMetric LLC,Closed,Low,Performance,Two-factor codes not being received,2025-08-30 00:00:00,2025-09-19 00:00:00,SecOps,2
e6e9982770b978748c5a784bc0e83dcb,807766750be28ffcf90317b77a86196d,OrchardMetric LLC,Closed,Moderate,Network,Database connection pool exhausted,2025-10-01 00:00:00,2025-10-24 00:00:00,DBA,2
5aa1ed999a483db3dd5672a87c2f8a4b,807766750be28ffcf90317b77a86196d,OrchardMetric LLC,Closed,Moderate,Performance,SSO login errors after password reset,2025-08-28 00:00:00,2025-09-08 00:00:00,DBA,2
8eaa36a48516e27503ec922ab2afcba6,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Open,Critical,Hardware,File upload times out over 50MB,2026-07-11 07:00:00,,SecOps,2
91769e2748433ac1d72748ff88895818,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Open,High,Network,Webhook deliveries failing with 500 errors,2026-03-26 04:00:00,,DBA,0
e5d8cba34f986bb41e91532fdc2fec65,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Open,Critical,Database,Backup job did not complete overnight,2026-04-18 11:00:00,,Network-Ops,0
5742d7253d47f3c89533fd2a12029072,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Open,High,Network,Email notifications delayed,2026-04-26 09:00:00,,SecOps,0
f170da8fb5e630074618ab64648c713d,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Open,Critical,Performance,VPN latency spikes for remote users,2026-03-30 17:00:00,,L2-Support,2
570d997ead90aaac9a12af9f59a1b6b0,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Open,High,Network,API rate-limit errors on data sync,2026-04-20 18:00:00,,Network-Ops,1
54bd1aacbb8e23110999a027303f781b,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Open,Critical,Hardware,Latency in real-time event stream,2026-03-30 15:00:00,,DBA,1
13e4fcc400a0bad3db4a632f26f56562,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Open,High,Network,Permission denied on shared folder,2026-05-08 19:00:00,,DBA,1
910b99c65868e5e6437b798b757593a6,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Open,Critical,Network,Database connection pool exhausted,2026-06-26 21:00:00,,L1-Support,2
57fab65d4a4691446da2002b2c75265b,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Open,High,Database,User unable to reset password,2026-04-15 11:00:00,,L2-Support,1
3a6afa7986dd04e1e4ecdecdfc2e0774,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Open,Low,Security,Latency in real-time event stream,2026-07-13 00:00:00,,SecOps,1
a0e4f65703a1b4b89ad912e1b8c17149,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Closed,Critical,Database,VPN latency spikes for remote users,2025-12-09 00:00:00,2026-01-02 00:00:00,Network-Ops,1
596dcd16feeb4280abac83a48bd35119,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Closed,Low,Network,Mobile app crashes on startup,2026-03-10 00:00:00,2026-03-17 00:00:00,L1-Support,2
27161d81a6728a1ef817eabb78ba03d3,4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,Closed,Moderate,Hardware,SSO login errors after password reset,2026-05-08 00:00:00,2026-05-21 00:00:00,Network-Ops,1
70014983f44e4c66fa6fa06472a0d37c,ada48ed6b63f77ef24afe1bba0fa1d16,PioneerGrid LLC,Open,Critical,Hardware,Bulk import rejected invalid rows,2026-06-19 13:00:00,,DBA,2
20e3276b3303898d6803df86d815867e,ada48ed6b63f77ef24afe1bba0fa1d16,PioneerGrid LLC,Open,Moderate,Hardware,Scheduled report not delivered,2026-07-08 00:00:00,,L2-Support,2
eea0db84eb19e0b280f88e68fe7dafab,ada48ed6b63f77ef24afe1bba0fa1d16,PioneerGrid LLC,Open,Low,Access,Mobile app crashes on startup,2026-06-18 00:00:00,,L2-Support,0
e9a6f93a832c74275648d1f157613193,4fb3e3736594624aa318c43f7aa785d8,HarborMetric Inc,Open,Critical,Performance,Webhook deliveries failing with 500 errors,2026-06-14 05:00:00,,L2-Support,0
f192575ff130b3180fadd896a98d4e32,4fb3e3736594624aa318c43f7aa785d8,HarborMetric Inc,Open,High,Network,Two-factor codes not being received,2026-04-10 19:00:00,,DBA,0
ba0f58dd3c39ec3dedddf6dd7b38125c,4fb3e3736594624aa318c43f7aa785d8,HarborMetric Inc,Open,Critical,Hardware,Integration connector disconnected,2026-04-03 10:00:00,,L1-Support,1
a45e364977775ea2446243389debdf52,4fb3e3736594624aa318c43f7aa785d8,HarborMetric Inc,Closed,High,Performance,Certificate expired on internal endpoint,2026-02-19 00:00:00,2026-03-09 00:00:00,Network-Ops,2
371437d1fe92418f394461c698707759,4fb3e3736594624aa318c43f7aa785d8,HarborMetric Inc,Closed,Moderate,Hardware,Latency in real-time event stream,2025-12-29 00:00:00,2026-01-09 00:00:00,SecOps,2
06371f408b2202b6fc94617eaac4cbe9,44cd37d89af0949a0c2d2cfc7cdf2372,HarborLabs Holdings,Open,Critical,Database,Permission denied on shared folder,2026-06-29 18:00:00,,L2-Support,2
f02e070de3b11885b107a2f22e53040c,44cd37d89af0949a0c2d2cfc7cdf2372,HarborLabs Holdings,Open,Low,Network,Certificate expired on internal endpoint,2026-07-05 00:00:00,,SecOps,1
899e11952cb7fb5252bd06d54b22f423,44cd37d89af0949a0c2d2cfc7cdf2372,HarborLabs Holdings,Open,Low,Database,API rate-limit errors on data sync,2026-06-23 00:00:00,,L2-Support,1
7785e7be3a940a4bdbe65b6e95117b8d,44cd37d89af0949a0c2d2cfc7cdf2372,HarborLabs Holdings,Closed,Low,Database,Database connection pool exhausted,2025-11-21 00:00:00,2025-12-08 00:00:00,Network-Ops,1
765ee1ec6101aefce94367e985096cd7,f343b3dad83aa43e6fe7cd34007b044c,IronDigital Group,Open,Critical,Security,File upload times out over 50MB,2026-06-25 19:00:00,,L1-Support,1
62366e43e33f0cf572d47a84ffa2af1d,f343b3dad83aa43e6fe7cd34007b044c,IronDigital Group,Open,High,Security,Webhook deliveries failing with 500 errors,2026-05-01 04:00:00,,Network-Ops,2
d28f76155aaa296ab1f3174dd0e74bc4,f343b3dad83aa43e6fe7cd34007b044c,IronDigital Group,Open,Critical,Hardware,Dashboard fails to load for some users,2026-06-04 06:00:00,,DBA,1
410fe48fbf599c46fd5392df4b70bac3,f343b3dad83aa43e6fe7cd34007b044c,IronDigital Group,Open,High,Hardware,Dashboard fails to load for some users,2026-07-04 19:00:00,,DBA,0
2ca1347cdce38db7f6cd35e402b4900b,f343b3dad83aa43e6fe7cd34007b044c,IronDigital Group,Open,Moderate,Access,Dashboard fails to load for some users,2026-07-01 00:00:00,,SecOps,0
6854ab4d4e0a208e2569b6b56730226d,f343b3dad83aa43e6fe7cd34007b044c,IronDigital Group,Open,Moderate,Performance,Batch export job failing intermittently,2026-04-22 00:00:00,,L1-Support,2
1aadfef96423c3ccc7104b421d24fc36,f343b3dad83aa43e6fe7cd34007b044c,IronDigital Group,Closed,Critical,Network,Certificate expired on internal endpoint,2026-03-24 00:00:00,2026-04-04 00:00:00,DBA,2
601c735a99e136f1250acaf74a3a8e59,f0bea2eecdc48f7c46ab7c902785035e,EmeraldDigital Partners,Open,Moderate,Software,Webhook deliveries failing with 500 errors,2026-04-12 00:00:00,,SecOps,0
799ec69c043e5ad29e3b678da483fa94,291c7fb6ce7265e34c0effb2afdc3b31,UnionMicro Co,Closed,Moderate,Security,License activation not recognized,2026-06-15 00:00:00,2026-06-26 00:00:00,DBA,0
37f0bc4f782e87917972c12119ab3d38,291c7fb6ce7265e34c0effb2afdc3b31,UnionMicro Co,Closed,Moderate,Access,Search returns stale results,2026-04-12 00:00:00,2026-05-04 00:00:00,L1-Support,2
69546badc9842a007679a32ab5f86a9d,256d225f1111d1b87a8e8da4000c485f,SableByte Inc,Open,Low,Security,Dashboard fails to load for some users,2026-07-13 00:00:00,,L2-Support,1
ae771d59e6ccb9a939699eec0e08ef76,256d225f1111d1b87a8e8da4000c485f,SableByte Inc,Closed,Critical,Performance,Dashboard fails to load for some users,2025-07-25 00:00:00,2025-08-04 00:00:00,SecOps,1
a2784fcdea7f5b5c82b41ea8f0f109d2,256d225f1111d1b87a8e8da4000c485f,SableByte Inc,Closed,Low,Access,Mobile app crashes on startup,2025-09-04 00:00:00,2025-09-11 00:00:00,SecOps,1
f3a0e1f0bba5f924ce9f07e5d03979d3,256d225f1111d1b87a8e8da4000c485f,SableByte Inc,Closed,Critical,Software,SSO login errors after password reset,2025-07-30 00:00:00,2025-08-11 00:00:00,SecOps,0
f171c9f7f8d47f6c8a4884edd78cdf1c,256d225f1111d1b87a8e8da4000c485f,SableByte Inc,Closed,Low,Access,Export to CSV missing columns,2025-06-18 00:00:00,2025-06-19 00:00:00,L2-Support,0
330453619f97a9edf0ec911742822ec1,22d1f04ab1b5a92d407d69562f8409de,SableLogic Group,Open,Low,Software,License activation not recognized,2026-06-13 00:00:00,,Network-Ops,1
598e9739f145b40d5a7eca5902a28b5f,22d1f04ab1b5a92d407d69562f8409de,SableLogic Group,Closed,Critical,Performance,Data discrepancy between source and warehouse,2025-10-07 00:00:00,2025-10-16 00:00:00,Network-Ops,1
bdfbd221c344d702a658afad1ced9621,22d1f04ab1b5a92d407d69562f8409de,SableLogic Group,Closed,Low,Software,VPN latency spikes for remote users,2025-07-24 00:00:00,2025-07-30 00:00:00,SecOps,1
a1b6bd9c564f0def5f2a4c415e0d58ef,22d1f04ab1b5a92d407d69562f8409de,SableLogic Group,Closed,Critical,Access,Search returns stale results,2025-05-25 00:00:00,2025-06-12 00:00:00,Network-Ops,2
04e3f1563ddc5c815370a35fe5cea57d,22d1f04ab1b5a92d407d69562f8409de,SableLogic Group,Closed,Low,Software,Backup job did not complete overnight,2026-03-15 00:00:00,2026-04-04 00:00:00,L1-Support,1
35d6eb430b9f4b0cad1a4ca6a45f7b36,a3a523cb995be63265b34858f42fac46,PioneerForge Holdings,Open,Low,Database,Latency in real-time event stream,2026-06-27 00:00:00,,L2-Support,1
2bfe3e23f57ecf2a2959c6c47192a644,8a5a39e992efbf81279c3bbab9ba704a,KeystoneStream Technologies,Open,Low,Database,Latency in real-time event stream,2026-06-11 00:00:00,,L2-Support,0
2a1cc658e943f458fc35ce98e5d3e30c,8a5a39e992efbf81279c3bbab9ba704a,KeystoneStream Technologies,Open,Low,Network,Backup job did not complete overnight,2026-05-18 00:00:00,,L2-Support,2
fc021d974fcf7fad0be30b48b92f7989,8a5a39e992efbf81279c3bbab9ba704a,KeystoneStream Technologies,Closed,High,Network,Data discrepancy between source and warehouse,2026-01-10 00:00:00,2026-01-20 00:00:00,Network-Ops,0
9145583da70cf96db3cfb571d7826007,7cc1760eb2bab22caa5546be2c532d4e,IronAnalytics Systems,Open,Critical,Network,SSO login errors after password reset,2026-04-05 12:00:00,,L1-Support,2
dd4105a6a0a316beb7bd561f1d1bdd4e,7cc1760eb2bab22caa5546be2c532d4e,IronAnalytics Systems,Open,High,Software,User unable to reset password,2026-04-27 09:00:00,,SecOps,0
2910d2547afed3b16300a82e455475c7,7cc1760eb2bab22caa5546be2c532d4e,IronAnalytics Systems,Open,Moderate,Software,Latency in real-time event stream,2026-06-12 00:00:00,,L2-Support,0
5923067562bcdb813c42e20187207ad0,7cc1760eb2bab22caa5546be2c532d4e,IronAnalytics Systems,Open,Moderate,Network,Integration connector disconnected,2026-05-13 00:00:00,,L1-Support,2
63b3549f356327e22f689105437ee01a,7cc1760eb2bab22caa5546be2c532d4e,IronAnalytics Systems,Closed,Critical,Security,User unable to reset password,2025-11-10 00:00:00,2025-12-04 00:00:00,DBA,1
aa348385cc2074e7d7243c530d33efcc,7cc1760eb2bab22caa5546be2c532d4e,IronAnalytics Systems,Closed,Critical,Database,Mobile app crashes on startup,2025-12-31 00:00:00,2026-01-13 00:00:00,L1-Support,0
d69bdc613c50478ff83466ba0b85247a,7cc1760eb2bab22caa5546be2c532d4e,IronAnalytics Systems,Closed,Moderate,Performance,License activation not recognized,2026-01-23 00:00:00,2026-02-02 00:00:00,L2-Support,0
ef2d07c9c8a926638b766ef126b6141d,b27de6ee91959062df496f36c18b159e,CopperMetric Corp,Open,Moderate,Security,Latency in real-time event stream,2026-04-08 00:00:00,,L2-Support,0
619efd7d5f66a89c2ecb49d242a8d40c,b27de6ee91959062df496f36c18b159e,CopperMetric Corp,Open,Moderate,Security,Export to CSV missing columns,2026-07-09 00:00:00,,Network-Ops,1
dbeafd88a1eff241de7020af96683ea4,b27de6ee91959062df496f36c18b159e,CopperMetric Corp,Closed,Moderate,Network,Mobile app crashes on startup,2026-05-31 00:00:00,2026-06-22 00:00:00,Network-Ops,0
5fe93149db37e9deb09c9345a7883751,b27de6ee91959062df496f36c18b159e,CopperMetric Corp,Closed,High,Network,Integration connector disconnected,2025-07-24 00:00:00,2025-08-01 00:00:00,Network-Ops,0
56960d7d5fed44703eb453f57d95becd,b27de6ee91959062df496f36c18b159e,CopperMetric Corp,Closed,Critical,Performance,Dashboard fails to load for some users,2025-09-05 00:00:00,2025-09-15 00:00:00,SecOps,0
275c8c86cde5519b4d66e830d506d984,3735d5f040eff0e272460839dc8cbfd8,OrchardMicro Technologies,Open,Critical,Network,VPN latency spikes for remote users,2026-04-04 13:00:00,,L2-Support,0
a7e75422c858919ed0c62e4663439cf8,3735d5f040eff0e272460839dc8cbfd8,OrchardMicro Technologies,Open,High,Software,VPN latency spikes for remote users,2026-04-18 20:00:00,,L2-Support,0
1180d15c472a5db0c197bedee5e68b5d,3735d5f040eff0e272460839dc8cbfd8,OrchardMicro Technologies,Closed,Critical,Software,SSO login errors after password reset,2026-02-20 00:00:00,2026-02-27 00:00:00,Network-Ops,2
06810cea216eed2888bf9d080aa4f339,3735d5f040eff0e272460839dc8cbfd8,OrchardMicro Technologies,Closed,High,Software,Integration connector disconnected,2025-12-29 00:00:00,2026-01-03 00:00:00,L2-Support,1
37a5c0376c210265dd9532a62455e80f,3735d5f040eff0e272460839dc8cbfd8,OrchardMicro Technologies,Closed,Moderate,Security,Database connection pool exhausted,2026-02-04 00:00:00,2026-02-07 00:00:00,L1-Support,0
6cb352f7f0e43f36cfab0b6991bac0ba,9bf3ba10b3195a65db37e9a29cd3c00c,LarkPulse Co,Open,Critical,Network,SSO login errors after password reset,2026-05-30 14:00:00,,Network-Ops,1
b994a7558ba95453cf2a685bbdf667d0,9bf3ba10b3195a65db37e9a29cd3c00c,LarkPulse Co,Open,High,Network,Search returns stale results,2026-04-14 01:00:00,,L2-Support,0
caa011c4feaba04f0c61e5db8763c976,9bf3ba10b3195a65db37e9a29cd3c00c,LarkPulse Co,Closed,Critical,Network,Search returns stale results,2025-12-06 00:00:00,2025-12-30 00:00:00,SecOps,1
d1a5e37ef56386e1d69ee0a7f6f05bfe,9bf3ba10b3195a65db37e9a29cd3c00c,LarkPulse Co,Closed,High,Access,Latency in real-time event stream,2026-05-25 00:00:00,2026-06-04 00:00:00,L1-Support,2
bdcc8dd8824398c569a55849613e45ca,9bf3ba10b3195a65db37e9a29cd3c00c,LarkPulse Co,Closed,Moderate,Security,Webhook deliveries failing with 500 errors,2025-06-17 00:00:00,2025-07-01 00:00:00,Network-Ops,1
bb912db07b718f7fef13adc5157a1875,9bf3ba10b3195a65db37e9a29cd3c00c,LarkPulse Co,Closed,Low,Database,Email notifications delayed,2025-10-16 00:00:00,2025-11-02 00:00:00,Network-Ops,0
8f4e346076d5ea79187dc5e55c5f4e7b,2a1e5b47b4a061f82f9f7085eba3f43c,UnionLogic Systems,Open,Critical,Hardware,Search returns stale results,2026-05-13 10:00:00,,Network-Ops,0
44856e890618c965a3875c8e8bfecafa,2a1e5b47b4a061f82f9f7085eba3f43c,UnionLogic Systems,Open,Moderate,Security,SSO login errors after password reset,2026-07-08 00:00:00,,DBA,0
9ed3dde6e34e14bf81e7e8abea28d5da,2a1e5b47b4a061f82f9f7085eba3f43c,UnionLogic Systems,Closed,Low,Network,Mobile app crashes on startup,2025-07-17 00:00:00,2025-08-09 00:00:00,SecOps,2
3670d206c0d1ef1ab6956d05db954159,2a1e5b47b4a061f82f9f7085eba3f43c,UnionLogic Systems,Closed,Critical,Security,Webhook deliveries failing with 500 errors,2026-02-01 00:00:00,2026-02-19 00:00:00,SecOps,0
d02fc169a30529e5b2a640c645c25c6d,2a1e5b47b4a061f82f9f7085eba3f43c,UnionLogic Systems,Closed,Moderate,Network,Dashboard fails to load for some users,2026-03-17 00:00:00,2026-04-02 00:00:00,DBA,0
fc0ae4277987c36edf01cbc7a59af76e,ada142314f8e5b8e985b3ee00504b51d,BlueNexus Partners,Open,Moderate,Hardware,File upload times out over 50MB,2026-06-02 00:00:00,,L2-Support,1
217823fbb43ec135ad1ae7e504793d9f,ada142314f8e5b8e985b3ee00504b51d,BlueNexus Partners,Open,Moderate,Software,Search returns stale results,2026-04-03 00:00:00,,Network-Ops,0
0af86c315fb826dac8dd8683ac97498d,ada142314f8e5b8e985b3ee00504b51d,BlueNexus Partners,Closed,High,Hardware,Two-factor codes not being received,2026-01-17 00:00:00,2026-02-06 00:00:00,L2-Support,0
514d30c9b93277f95599cfe1786c1257,2d016fa3963f547cd269cd46341e0a89,AuroraCore Group,Open,Critical,Security,Bulk import rejected invalid rows,2026-03-18 13:00:00,,L2-Support,0
fb0ff361aa7f2cc7505af15b907782f1,2d016fa3963f547cd269cd46341e0a89,AuroraCore Group,Open,High,Hardware,Mobile app crashes on startup,2026-07-14 02:00:00,,Network-Ops,1
38b4e77150ce711956b9ef72031a9e98,2d016fa3963f547cd269cd46341e0a89,AuroraCore Group,Open,Critical,Software,Backup job did not complete overnight,2026-05-11 01:00:00,,L2-Support,2
2d0ec8b821d9a762981876d5b12ec30c,2d016fa3963f547cd269cd46341e0a89,AuroraCore Group,Open,High,Database,User unable to reset password,2026-03-18 13:00:00,,Network-Ops,2
58002d5fd4a71c3433cd0db17eb4155a,2d016fa3963f547cd269cd46341e0a89,AuroraCore Group,Closed,Low,Network,Mobile app crashes on startup,2025-12-12 00:00:00,2025-12-14 00:00:00,SecOps,0
66c2a084fe85253ea875599dae4e85e4,2d016fa3963f547cd269cd46341e0a89,AuroraCore Group,Closed,Critical,Hardware,Permission denied on shared folder,2025-08-08 00:00:00,2025-08-25 00:00:00,L2-Support,1
66e935ecaa51c2b2855ec9807bda1375,2d016fa3963f547cd269cd46341e0a89,AuroraCore Group,Closed,Critical,Access,Backup job did not complete overnight,2026-02-09 00:00:00,2026-02-13 00:00:00,L1-Support,1
2204c71b38f6674439e7a314ea715374,56dba0d47a0c211a0e96bcb6cf535a0a,ApexDynamics Holdings,Closed,Moderate,Database,Backup job did not complete overnight,2025-12-25 00:00:00,2026-01-15 00:00:00,L1-Support,2
41989eb980f215154386fd8055c05573,5e7798cf51b22fab6cf5b2a18926d567,CrownMicro LLC,Open,Low,Security,Data discrepancy between source and warehouse,2026-05-02 00:00:00,,Network-Ops,1
f896d91036080fd75926985af4953ebb,5e7798cf51b22fab6cf5b2a18926d567,CrownMicro LLC,Open,Low,Security,File upload times out over 50MB,2026-06-09 00:00:00,,L2-Support,2
ea768fe799675299760b51fcc2c6ac6b,5e7798cf51b22fab6cf5b2a18926d567,CrownMicro LLC,Closed,Low,Security,Batch export job failing intermittently,2025-06-14 00:00:00,2025-06-28 00:00:00,Network-Ops,1
3f8b989eb5cec2092ebf197615a0f74b,5e7798cf51b22fab6cf5b2a18926d567,CrownMicro LLC,Closed,Moderate,Access,Webhook deliveries failing with 500 errors,2025-09-16 00:00:00,2025-10-08 00:00:00,SecOps,0
dce7bf0b3e16aee4fb12634160888ec0,a51ddfc8f2ccc8ea1ca04f3f4b42d6a3,HarborStream Group,Open,Critical,Database,File upload times out over 50MB,2026-05-08 04:00:00,,DBA,2
dcc98a854e61803112a995d6d4198802,a51ddfc8f2ccc8ea1ca04f3f4b42d6a3,HarborStream Group,Open,Low,Access,Data discrepancy between source and warehouse,2026-06-05 00:00:00,,SecOps,0
d4a078217d97da443f9a61add5313a6a,a51ddfc8f2ccc8ea1ca04f3f4b42d6a3,HarborStream Group,Open,Low,Hardware,Permission denied on shared folder,2026-07-03 00:00:00,,DBA,2
db2874e3e3f48bb183a1ec683dc479bd,1b18ac78228e1ff0ab8db716045bdb5a,BlueWorks Partners,Open,Moderate,Network,Scheduled report not delivered,2026-06-19 00:00:00,,L2-Support,0
deeb71aab6595fda95cfb71887ebe8a4,1b18ac78228e1ff0ab8db716045bdb5a,BlueWorks Partners,Closed,Low,Hardware,Two-factor codes not being received,2025-06-25 00:00:00,2025-07-08 00:00:00,L1-Support,0
c1bb658d2c569fe5c1c9cd1115359aaa,1b18ac78228e1ff0ab8db716045bdb5a,BlueWorks Partners,Closed,Critical,Access,Batch export job failing intermittently,2025-08-10 00:00:00,2025-08-15 00:00:00,Network-Ops,0
182ca5d0398f7e0402be2a6467f2f657,1b18ac78228e1ff0ab8db716045bdb5a,BlueWorks Partners,Closed,Critical,Database,Search returns stale results,2025-06-05 00:00:00,2025-06-14 00:00:00,Network-Ops,2
67c8bc9664f6329e635fdb837a6e51ad,068b561f99d7d78bdbc1a3602d926a85,QuantumCompute Solutions,Open,Critical,Software,Slow query performance on reporting tables,2026-04-01 22:00:00,,L1-Support,0
9aab4969217091966f4a22ae2c72c2fc,068b561f99d7d78bdbc1a3602d926a85,QuantumCompute Solutions,Open,Low,Security,VPN latency spikes for remote users,2026-05-14 00:00:00,,SecOps,2
c539c301312da392416ba4815086ebc3,068b561f99d7d78bdbc1a3602d926a85,QuantumCompute Solutions,Open,Low,Security,Batch export job failing intermittently,2026-05-17 00:00:00,,Network-Ops,1
1a3770e5b51393899a88ed8072598e71,068b561f99d7d78bdbc1a3602d926a85,QuantumCompute Solutions,Closed,Low,Network,Certificate expired on internal endpoint,2026-05-25 00:00:00,2026-05-31 00:00:00,L2-Support,1
