EVENT_SK,ACCOUNT_SK,EVENT_TYPE,SESSION_COUNT,FEATURE_FLAG,EVENT_TIMESTAMP,INGESTED_AT,APP_VERSION,REGION_CODE
12161,7004802,job_run,72,A,2026-05-31 23:55:00,2026-06-01 00:14:00,v5.2,NA-West
12162,7004802,export,215,control,2026-06-28 01:34:00,2026-06-28 01:45:00,v4.7,EMEA
12163,7004802,login,124,B,2026-01-26 21:07:00,2026-01-26 21:16:00,v4.4,LATAM
12164,7004802,login,33,B,2026-03-16 18:46:00,2026-03-16 19:07:00,v3.5,LATAM
12165,7004802,api_call,54,B,2026-07-14 16:40:00,2026-07-14 17:06:00,v4.8,NA-West
12166,7004802,job_run,82,A,2026-04-20 12:22:00,2026-04-20 12:51:00,v3.8,NA-West
12167,7004802,api_call,5,B,2026-06-11 18:14:00,2026-06-11 18:39:00,v5.4,NA-East
12168,7004802,job_run,63,control,2026-01-30 19:50:00,2026-01-30 20:01:00,v5.7,NA-East
12169,7004802,job_run,179,control,2026-05-15 05:34:00,2026-05-15 05:58:00,v3.5,EMEA
12170,7004802,login,150,A,2026-01-09 02:51:00,2026-01-09 02:52:00,v5.7,EMEA
12171,7004802,login,192,A,2026-05-19 02:23:00,2026-05-19 02:44:00,v3.3,NA-West
12172,7004802,dashboard_view,60,A,2026-03-30 16:23:00,2026-03-30 16:28:00,v5.8,APAC
12173,7004809,login,216,A,2026-03-20 18:42:00,2026-03-20 19:06:00,v4.5,NA-West
12174,7004809,export,170,A,2026-04-15 08:51:00,2026-04-15 09:03:00,v5.5,LATAM
12175,7004809,login,187,A,2026-04-07 14:07:00,2026-04-07 14:21:00,v5.4,EMEA
12176,7004809,export,180,B,2026-03-28 22:47:00,2026-03-28 23:11:00,v3.6,APAC
12177,7004809,export,159,control,2026-05-26 18:46:00,2026-05-26 18:55:00,v5.0,NA-West
12178,7004809,job_run,159,B,2026-05-10 21:03:00,2026-05-10 21:15:00,v5.2,NA-East
12179,7004809,dashboard_view,156,A,2026-04-24 23:21:00,2026-04-24 23:26:00,v5.2,EMEA
12180,7004809,job_run,12,control,2026-04-05 03:57:00,2026-04-05 04:14:00,v5.5,EMEA
12181,7004809,api_call,161,B,2026-01-30 23:29:00,2026-01-30 23:54:00,v5.6,LATAM
12182,7004809,dashboard_view,117,control,2026-05-05 11:36:00,2026-05-05 11:53:00,v3.0,LATAM
12183,7004809,job_run,144,B,2026-05-29 06:14:00,2026-05-29 06:25:00,v5.5,NA-West
12184,7004809,login,156,A,2026-04-07 02:28:00,2026-04-07 02:31:00,v4.7,LATAM
12185,7004809,login,106,B,2025-12-29 16:03:00,2025-12-29 16:15:00,v3.1,LATAM
12186,7004809,job_run,55,control,2026-05-18 01:19:00,2026-05-18 01:26:00,v3.2,NA-East
12187,7004809,dashboard_view,112,B,2026-02-21 04:31:00,2026-02-21 04:45:00,v4.0,LATAM
12188,7004809,api_call,205,control,2026-02-23 17:11:00,2026-02-23 17:26:00,v3.2,APAC
12189,7004809,job_run,6,control,2026-03-23 05:32:00,2026-03-23 05:38:00,v5.8,LATAM
12190,7004809,dashboard_view,25,B,2026-06-24 16:04:00,2026-06-24 16:07:00,v3.3,LATAM
12191,7004809,job_run,109,control,2025-11-26 15:18:00,2025-11-26 15:26:00,v5.8,EMEA
12192,7004809,dashboard_view,130,B,2026-01-13 08:59:00,2026-01-13 09:14:00,v3.3,NA-West
12193,7004809,job_run,166,B,2026-04-02 07:37:00,2026-04-02 07:50:00,v3.5,EMEA
12194,7004809,dashboard_view,57,control,2026-03-19 21:39:00,2026-03-19 22:05:00,v3.5,NA-West
12195,7004809,login,183,B,2026-05-10 13:06:00,2026-05-10 13:22:00,v4.2,EMEA
12196,7004809,api_call,35,control,2026-04-18 20:06:00,2026-04-18 20:15:00,v4.1,NA-East
12197,7004809,dashboard_view,205,control,2026-01-17 11:05:00,2026-01-17 11:31:00,v3.1,NA-East
12198,7004809,job_run,147,A,2026-01-16 18:01:00,2026-01-16 18:19:00,v5.6,APAC
12199,7004809,dashboard_view,122,A,2026-06-18 02:57:00,2026-06-18 03:21:00,v3.2,NA-West
12200,7004809,export,114,B,2026-02-21 23:50:00,2026-02-21 23:52:00,v3.1,EMEA
12201,7004816,job_run,31,A,2026-01-30 23:41:00,2026-01-30 23:58:00,v5.5,LATAM
12202,7004816,export,197,A,2026-02-10 07:29:00,2026-02-10 07:49:00,v3.5,NA-East
12203,7004816,dashboard_view,103,B,2026-06-11 03:53:00,2026-06-11 04:00:00,v5.7,EMEA
12204,7004816,export,169,B,2026-02-08 23:15:00,2026-02-08 23:32:00,v5.6,APAC
12205,7004816,job_run,219,B,2025-12-26 14:39:00,2025-12-26 15:02:00,v5.3,NA-West
12206,7004816,api_call,75,A,2025-12-09 07:05:00,2025-12-09 07:30:00,v5.6,APAC
12207,7004816,dashboard_view,57,A,2026-07-05 05:52:00,2026-07-05 06:08:00,v5.2,LATAM
12208,7004816,api_call,155,A,2026-06-11 11:02:00,2026-06-11 11:12:00,v3.7,NA-East
12209,7004816,job_run,183,control,2026-04-07 23:39:00,2026-04-07 23:55:00,v5.6,APAC
12210,7004816,export,59,A,2026-07-11 09:55:00,2026-07-11 10:07:00,v4.4,NA-East
12211,7004816,dashboard_view,56,A,2026-07-12 02:12:00,2026-07-12 02:14:00,v5.4,APAC
12212,7004816,login,175,A,2025-12-29 15:49:00,2025-12-29 15:50:00,v3.5,LATAM
12213,7004816,dashboard_view,178,B,2026-01-01 19:51:00,2026-01-01 20:16:00,v4.6,LATAM
12214,7004816,export,174,B,2025-12-21 19:09:00,2025-12-21 19:32:00,v4.3,NA-West
12215,7004823,api_call,16,control,2026-03-15 05:01:00,2026-03-15 05:22:00,v4.8,APAC
12216,7004823,export,31,control,2026-04-04 04:33:00,2026-04-04 05:00:00,v3.4,NA-West
12217,7004823,login,32,A,2025-12-09 08:05:00,2025-12-09 08:11:00,v4.8,EMEA
12218,7004823,dashboard_view,32,B,2026-05-13 16:07:00,2026-05-13 16:12:00,v5.3,APAC
12219,7004823,dashboard_view,27,control,2025-11-30 03:53:00,2025-11-30 04:18:00,v4.1,APAC
12220,7004823,login,164,control,2025-11-18 18:47:00,2025-11-18 18:58:00,v4.5,APAC
12221,7004823,job_run,18,control,2026-03-04 23:25:00,2026-03-04 23:35:00,v3.2,APAC
12222,7004823,export,142,B,2026-04-28 22:17:00,2026-04-28 22:32:00,v5.2,APAC
12223,7004823,dashboard_view,39,A,2026-01-14 08:39:00,2026-01-14 09:03:00,v4.6,NA-West
12224,7004823,job_run,205,B,2026-02-06 07:35:00,2026-02-06 07:39:00,v3.5,LATAM
12225,7004823,job_run,65,B,2026-01-31 07:59:00,2026-01-31 08:27:00,v5.0,EMEA
12226,7004823,api_call,37,A,2026-07-04 01:46:00,2026-07-04 01:50:00,v4.1,LATAM
12227,7004823,export,85,B,2026-06-06 07:33:00,2026-06-06 07:59:00,v4.1,NA-East
12228,7004823,login,45,B,2026-02-05 09:39:00,2026-02-05 09:56:00,v5.2,NA-West
12229,7004823,job_run,158,A,2026-04-23 01:32:00,2026-04-23 02:00:00,v5.6,NA-East
12230,7004823,api_call,54,A,2026-04-18 07:59:00,2026-04-18 08:08:00,v5.6,NA-East
12231,7004823,dashboard_view,138,A,2026-04-26 07:23:00,2026-04-26 07:27:00,v5.7,LATAM
12232,7004823,job_run,192,B,2026-07-02 11:33:00,2026-07-02 11:59:00,v5.2,LATAM
12233,7004823,export,45,control,2026-03-22 02:03:00,2026-03-22 02:17:00,v3.0,EMEA
12234,7004823,login,36,B,2026-06-10 04:30:00,2026-06-10 04:58:00,v5.1,NA-East
12235,7004823,dashboard_view,10,B,2026-01-09 22:13:00,2026-01-09 22:42:00,v3.3,LATAM
12236,7004830,api_call,16,control,2026-06-08 10:04:00,2026-06-08 10:17:00,v3.1,LATAM
12237,7004830,job_run,25,control,2026-05-26 18:49:00,2026-05-26 19:03:00,v4.4,LATAM
12238,7004830,login,81,B,2026-07-10 12:49:00,2026-07-10 13:01:00,v5.5,EMEA
12239,7004830,export,11,A,2025-12-07 14:33:00,2025-12-07 14:36:00,v3.3,NA-West
12240,7004830,export,25,A,2026-03-29 21:39:00,2026-03-29 21:52:00,v4.6,APAC
12241,7004830,export,73,A,2026-06-17 16:58:00,2026-06-17 17:25:00,v4.8,APAC
12242,7004830,export,131,control,2026-02-05 13:10:00,2026-02-05 13:36:00,v3.2,EMEA
12243,7004830,dashboard_view,136,A,2026-02-25 02:03:00,2026-02-25 02:16:00,v5.7,LATAM
12244,7004830,dashboard_view,186,control,2026-02-02 00:24:00,2026-02-02 00:29:00,v5.0,EMEA
12245,7004830,dashboard_view,204,A,2026-03-28 06:38:00,2026-03-28 06:47:00,v5.8,APAC
12246,7004830,api_call,162,control,2026-02-28 01:21:00,2026-02-28 01:28:00,v5.2,NA-East
12247,7004830,api_call,69,A,2026-01-07 10:58:00,2026-01-07 11:21:00,v5.8,NA-West
12248,7004837,login,158,A,2026-06-02 08:16:00,2026-06-02 08:43:00,v5.8,EMEA
12249,7004837,login,97,B,2026-03-18 00:43:00,2026-03-18 00:57:00,v3.2,NA-East
12250,7004837,api_call,139,B,2026-05-08 23:00:00,2026-05-08 23:24:00,v5.2,LATAM
12251,7004837,job_run,218,B,2025-11-26 05:32:00,2025-11-26 05:59:00,v5.8,NA-West
12252,7004837,login,113,B,2025-12-06 12:39:00,2025-12-06 12:45:00,v3.2,LATAM
12253,7004837,export,139,A,2026-07-05 01:27:00,2026-07-05 01:36:00,v5.4,LATAM
12254,7004837,dashboard_view,118,control,2026-04-14 01:24:00,2026-04-14 01:38:00,v5.8,LATAM
12255,7004837,api_call,55,A,2025-12-16 20:25:00,2025-12-16 20:45:00,v5.8,LATAM
12256,7004837,login,136,A,2026-04-16 19:34:00,2026-04-16 19:59:00,v4.5,EMEA
12257,7004837,dashboard_view,67,A,2026-06-04 03:26:00,2026-06-04 03:43:00,v3.7,NA-East
12258,7004837,job_run,164,control,2025-12-02 11:44:00,2025-12-02 12:13:00,v3.0,LATAM
12259,7004837,job_run,43,A,2025-12-05 07:34:00,2025-12-05 08:00:00,v4.4,NA-West
12260,7004844,login,11,A,2026-03-04 05:17:00,2026-03-04 05:22:00,v4.2,EMEA
12261,7004844,job_run,181,control,2026-06-22 17:20:00,2026-06-22 17:47:00,v3.5,LATAM
12262,7004844,dashboard_view,164,B,2026-06-30 12:35:00,2026-06-30 13:00:00,v3.5,EMEA
12263,7004844,dashboard_view,79,B,2026-04-17 02:09:00,2026-04-17 02:36:00,v4.3,NA-West
12264,7004844,job_run,61,A,2025-12-18 20:56:00,2025-12-18 21:24:00,v5.4,NA-East
12265,7004844,dashboard_view,27,B,2025-11-24 03:21:00,2025-11-24 03:44:00,v4.5,NA-West
12266,7004844,job_run,100,B,2026-04-08 20:05:00,2026-04-08 20:29:00,v5.7,NA-East
12267,7004844,api_call,11,A,2026-02-26 06:12:00,2026-02-26 06:14:00,v5.3,NA-East
12268,7004844,dashboard_view,182,B,2026-05-06 20:45:00,2026-05-06 21:09:00,v3.7,NA-East
12269,7004851,dashboard_view,6,control,2025-12-24 23:30:00,2025-12-24 23:52:00,v4.3,APAC
12270,7004851,login,20,control,2026-04-22 16:43:00,2026-04-22 16:58:00,v4.5,NA-East
12271,7004851,dashboard_view,118,control,2026-07-07 06:03:00,2026-07-07 06:08:00,v4.6,NA-East
12272,7004851,export,145,B,2026-01-10 17:14:00,2026-01-10 17:37:00,v5.1,APAC
12273,7004851,job_run,109,A,2026-03-14 18:36:00,2026-03-14 18:40:00,v4.0,NA-East
12274,7004851,dashboard_view,9,A,2026-07-05 19:00:00,2026-07-05 19:22:00,v3.5,APAC
12275,7004851,login,88,B,2026-03-10 05:40:00,2026-03-10 05:53:00,v4.4,APAC
12276,7004851,api_call,113,control,2026-07-07 22:41:00,2026-07-07 22:57:00,v5.5,EMEA
12277,7004851,job_run,41,A,2026-05-03 23:39:00,2026-05-03 23:56:00,v5.4,NA-East
12278,7004851,job_run,93,A,2025-12-18 17:30:00,2025-12-18 17:52:00,v4.7,APAC
12279,7004851,dashboard_view,215,A,2026-01-01 14:14:00,2026-01-01 14:19:00,v4.7,EMEA
12280,7004851,dashboard_view,36,A,2026-03-11 00:02:00,2026-03-11 00:17:00,v3.2,NA-East
12281,7004851,export,18,A,2026-01-04 00:33:00,2026-01-04 01:00:00,v3.6,NA-East
12282,7004851,job_run,76,A,2026-05-19 06:47:00,2026-05-19 06:50:00,v5.6,NA-East
12283,7004851,job_run,188,control,2026-04-18 08:23:00,2026-04-18 08:37:00,v4.1,NA-West
12284,7004851,job_run,101,control,2026-05-27 00:39:00,2026-05-27 01:00:00,v3.3,NA-East
12285,7004851,dashboard_view,26,B,2025-11-29 20:09:00,2025-11-29 20:32:00,v3.8,EMEA
12286,7004851,login,46,B,2026-01-11 04:17:00,2026-01-11 04:33:00,v4.2,LATAM
12287,7004851,export,85,control,2026-01-11 19:46:00,2026-01-11 20:03:00,v4.2,EMEA
12288,7004851,login,174,A,2026-07-03 19:30:00,2026-07-03 19:50:00,v5.5,EMEA
12289,7004851,export,56,B,2025-12-03 01:05:00,2025-12-03 01:34:00,v4.1,LATAM
12290,7004851,api_call,182,A,2026-04-15 08:55:00,2026-04-15 09:18:00,v5.8,NA-East
12291,7004858,export,5,control,2026-05-09 12:40:00,2026-05-09 12:49:00,v5.6,LATAM
12292,7004858,login,48,A,2026-03-29 08:15:00,2026-03-29 08:17:00,v4.6,NA-West
12293,7004858,export,138,A,2026-01-29 17:30:00,2026-01-29 17:38:00,v3.2,NA-East
12294,7004858,job_run,191,control,2025-12-12 20:09:00,2025-12-12 20:17:00,v3.3,EMEA
12295,7004858,export,11,B,2026-01-21 22:32:00,2026-01-21 22:57:00,v4.6,NA-East
12296,7004858,export,163,control,2026-04-08 06:22:00,2026-04-08 06:28:00,v4.0,NA-West
12297,7004858,login,24,A,2025-12-01 21:37:00,2025-12-01 21:48:00,v4.2,LATAM
12298,7004858,api_call,47,B,2025-12-28 02:53:00,2025-12-28 03:00:00,v5.6,LATAM
12299,7004858,export,2,control,2026-02-25 17:13:00,2026-02-25 17:36:00,v3.2,NA-West
12300,7004858,dashboard_view,41,control,2026-07-07 16:01:00,2026-07-07 16:06:00,v5.5,NA-West
12301,7004858,api_call,172,B,2026-02-05 18:33:00,2026-02-05 18:48:00,v3.6,NA-West
12302,7004865,api_call,43,B,2026-06-19 21:41:00,2026-06-19 21:48:00,v4.2,NA-East
12303,7004865,login,134,control,2026-02-04 02:44:00,2026-02-04 03:08:00,v5.8,EMEA
12304,7004865,dashboard_view,103,control,2026-05-18 08:10:00,2026-05-18 08:15:00,v4.4,NA-West
12305,7004865,login,90,A,2026-04-18 16:11:00,2026-04-18 16:37:00,v5.1,LATAM
12306,7004865,login,117,control,2026-06-13 14:16:00,2026-06-13 14:39:00,v3.7,NA-East
12307,7004865,api_call,154,A,2026-07-06 05:46:00,2026-07-06 05:51:00,v3.1,APAC
12308,7004865,dashboard_view,94,control,2026-06-11 05:07:00,2026-06-11 05:34:00,v4.3,NA-West
12309,7004865,job_run,5,A,2026-05-12 21:12:00,2026-05-12 21:27:00,v4.1,APAC
12310,7004865,api_call,148,A,2026-02-20 06:02:00,2026-02-20 06:30:00,v3.7,LATAM
12311,7004865,dashboard_view,97,A,2026-01-06 18:29:00,2026-01-06 18:35:00,v4.3,LATAM
12312,7004865,job_run,45,B,2026-03-14 11:51:00,2026-03-14 11:58:00,v5.8,NA-East
12313,7004865,export,177,A,2026-02-22 21:57:00,2026-02-22 22:24:00,v4.3,NA-East
12314,7004865,dashboard_view,133,A,2026-02-23 16:28:00,2026-02-23 16:37:00,v4.2,APAC
12315,7004865,job_run,201,A,2025-11-19 12:27:00,2025-11-19 12:54:00,v5.4,NA-West
12316,7004872,job_run,35,A,2026-01-11 14:24:00,2026-01-11 14:40:00,v4.8,EMEA
12317,7004872,job_run,200,control,2025-11-22 03:01:00,2025-11-22 03:23:00,v5.4,NA-East
12318,7004872,api_call,197,A,2026-07-13 08:44:00,2026-07-13 09:01:00,v5.1,APAC
12319,7004872,job_run,9,B,2026-05-01 13:49:00,2026-05-01 13:51:00,v4.4,EMEA
12320,7004872,api_call,11,A,2026-05-31 02:57:00,2026-05-31 03:21:00,v4.2,APAC
12321,7004872,export,150,A,2026-03-25 04:40:00,2026-03-25 05:07:00,v3.7,APAC
12322,7004872,job_run,200,control,2026-07-14 08:52:00,2026-07-14 08:58:00,v3.8,EMEA
12323,7004872,job_run,212,B,2026-05-13 21:58:00,2026-05-13 22:01:00,v5.6,APAC
12324,7004872,api_call,59,A,2025-12-01 06:30:00,2025-12-01 06:56:00,v4.2,EMEA
12325,7004872,export,125,A,2026-02-20 05:36:00,2026-02-20 06:03:00,v4.6,APAC
12326,7004872,api_call,102,B,2026-06-10 20:02:00,2026-06-10 20:18:00,v5.7,NA-East
12327,7004872,export,30,B,2025-12-19 16:50:00,2025-12-19 16:54:00,v4.7,NA-East
12328,7004872,dashboard_view,81,A,2026-06-15 20:06:00,2026-06-15 20:15:00,v5.0,NA-West
12329,7004872,job_run,40,B,2025-12-28 16:44:00,2025-12-28 16:51:00,v4.0,NA-East
12330,7004872,login,30,control,2026-04-02 13:17:00,2026-04-02 13:41:00,v4.8,LATAM
12331,7004872,dashboard_view,81,B,2026-04-11 10:10:00,2026-04-11 10:11:00,v4.0,NA-East
12332,7004872,job_run,203,A,2026-05-10 17:09:00,2026-05-10 17:19:00,v5.5,LATAM
12333,7004872,login,138,B,2026-04-28 05:57:00,2026-04-28 06:20:00,v4.3,NA-East
12334,7004872,export,149,A,2026-04-06 20:39:00,2026-04-06 20:53:00,v4.6,NA-East
12335,7004872,job_run,77,B,2026-02-04 04:55:00,2026-02-04 04:57:00,v3.0,APAC
12336,7004872,export,30,B,2026-04-23 09:56:00,2026-04-23 10:19:00,v5.8,APAC
12337,7004872,export,142,B,2026-04-10 18:38:00,2026-04-10 19:05:00,v4.2,APAC
12338,7004872,job_run,31,control,2026-01-23 23:18:00,2026-01-23 23:21:00,v5.6,EMEA
12339,7004879,api_call,196,control,2026-05-23 19:02:00,2026-05-23 19:17:00,v5.0,APAC
12340,7004879,login,53,A,2026-04-26 08:04:00,2026-04-26 08:07:00,v4.7,APAC
12341,7004879,job_run,174,control,2026-04-05 17:30:00,2026-04-05 17:57:00,v3.0,LATAM
12342,7004879,api_call,214,control,2026-04-23 06:06:00,2026-04-23 06:11:00,v4.1,LATAM
12343,7004879,login,127,A,2025-11-27 00:13:00,2025-11-27 00:23:00,v4.6,LATAM
12344,7004879,dashboard_view,54,B,2026-06-02 23:45:00,2026-06-03 00:03:00,v3.4,NA-East
12345,7004879,login,191,A,2026-06-29 13:54:00,2026-06-29 14:17:00,v5.7,NA-West
12346,7004879,login,90,control,2025-11-23 18:29:00,2025-11-23 18:48:00,v3.7,LATAM
12347,7004879,job_run,101,B,2025-11-18 01:17:00,2025-11-18 01:46:00,v5.3,APAC
12348,7004879,job_run,184,A,2026-06-08 18:24:00,2026-06-08 18:27:00,v3.2,NA-East
12349,7004886,job_run,43,A,2026-01-16 06:36:00,2026-01-16 06:51:00,v3.2,LATAM
12350,7004886,dashboard_view,127,A,2026-01-16 08:35:00,2026-01-16 08:57:00,v4.6,EMEA
12351,7004886,job_run,141,control,2026-02-19 12:27:00,2026-02-19 12:45:00,v4.6,LATAM
12352,7004886,dashboard_view,74,control,2026-06-10 08:50:00,2026-06-10 09:02:00,v4.1,NA-East
12353,7004886,login,74,A,2026-05-03 16:06:00,2026-05-03 16:35:00,v4.3,EMEA
12354,7004886,job_run,169,B,2026-05-17 05:05:00,2026-05-17 05:13:00,v3.8,APAC
12355,7004886,job_run,203,A,2026-07-02 06:37:00,2026-07-02 06:42:00,v4.5,APAC
12356,7004886,dashboard_view,131,A,2026-07-02 06:50:00,2026-07-02 07:17:00,v3.6,EMEA
12357,7004886,api_call,183,B,2025-12-27 13:21:00,2025-12-27 13:41:00,v3.8,LATAM
12358,7004886,dashboard_view,49,B,2026-03-04 09:58:00,2026-03-04 10:06:00,v3.5,APAC
12359,7004886,api_call,72,A,2026-06-17 01:13:00,2026-06-17 01:27:00,v4.2,LATAM
12360,7004886,dashboard_view,203,A,2025-11-24 05:56:00,2025-11-24 06:12:00,v5.7,LATAM
12361,7004886,job_run,147,B,2026-01-19 15:14:00,2026-01-19 15:25:00,v4.3,APAC
12362,7004886,export,116,control,2026-07-03 08:45:00,2026-07-03 09:12:00,v3.1,EMEA
12363,7004886,dashboard_view,172,A,2025-11-21 18:19:00,2025-11-21 18:37:00,v4.3,EMEA
12364,7004886,login,186,B,2026-05-24 16:34:00,2026-05-24 16:40:00,v5.4,EMEA
12365,7004886,dashboard_view,6,A,2026-05-30 08:36:00,2026-05-30 08:48:00,v4.5,LATAM
12366,7004893,export,60,A,2025-12-21 20:11:00,2025-12-21 20:15:00,v3.4,NA-West
12367,7004893,dashboard_view,75,B,2025-12-15 10:57:00,2025-12-15 11:10:00,v4.0,NA-East
12368,7004893,export,170,A,2026-07-03 06:22:00,2026-07-03 06:35:00,v4.8,NA-West
12369,7004893,job_run,82,B,2026-05-18 05:48:00,2026-05-18 06:14:00,v3.7,NA-East
12370,7004893,dashboard_view,210,A,2025-12-06 00:59:00,2025-12-06 01:26:00,v4.1,NA-West
12371,7004893,job_run,73,control,2026-05-06 18:31:00,2026-05-06 18:43:00,v3.0,NA-East
12372,7004893,job_run,53,A,2026-02-01 03:48:00,2026-02-01 04:07:00,v4.6,LATAM
12373,7004893,export,85,control,2026-06-12 21:03:00,2026-06-12 21:15:00,v3.5,LATAM
12374,7004893,login,128,control,2025-12-20 14:45:00,2025-12-20 14:56:00,v5.0,NA-East
12375,7004893,login,78,A,2026-07-02 16:49:00,2026-07-02 17:18:00,v4.3,EMEA
12376,7004893,login,110,control,2026-01-14 00:36:00,2026-01-14 00:52:00,v4.5,LATAM
12377,7004893,dashboard_view,84,control,2025-11-21 06:18:00,2025-11-21 06:39:00,v5.5,APAC
12378,7004893,export,198,B,2026-02-22 00:01:00,2026-02-22 00:27:00,v4.2,NA-East
12379,7004893,dashboard_view,201,control,2025-12-14 22:14:00,2025-12-14 22:27:00,v3.4,EMEA
12380,7004893,export,100,B,2026-06-26 08:19:00,2026-06-26 08:25:00,v5.4,LATAM
12381,7004893,export,90,A,2026-02-26 01:39:00,2026-02-26 02:04:00,v4.2,LATAM
12382,7004893,dashboard_view,170,A,2026-07-05 20:01:00,2026-07-05 20:15:00,v5.1,LATAM
12383,7004893,job_run,67,B,2026-04-24 14:29:00,2026-04-24 14:50:00,v4.3,EMEA
12384,7004893,dashboard_view,147,control,2026-02-11 16:50:00,2026-02-11 17:14:00,v3.0,LATAM
12385,7004893,dashboard_view,143,control,2025-12-20 01:42:00,2025-12-20 02:11:00,v4.3,APAC
12386,7004893,dashboard_view,156,B,2026-01-30 05:51:00,2026-01-30 06:16:00,v3.8,APAC
12387,7004893,export,218,control,2026-05-02 07:58:00,2026-05-02 08:23:00,v4.5,NA-West
12388,7004893,job_run,129,control,2026-03-22 18:48:00,2026-03-22 19:15:00,v3.0,NA-West
12389,7004900,dashboard_view,14,A,2026-05-29 12:49:00,2026-05-29 12:58:00,v4.2,APAC
12390,7004900,login,84,B,2026-03-31 11:25:00,2026-03-31 11:35:00,v4.3,LATAM
12391,7004900,dashboard_view,112,A,2026-06-02 04:57:00,2026-06-02 05:12:00,v4.6,EMEA
12392,7004900,export,186,B,2026-04-11 14:21:00,2026-04-11 14:24:00,v5.6,APAC
12393,7004900,job_run,66,B,2026-02-01 04:03:00,2026-02-01 04:19:00,v3.8,NA-West
12394,7004900,dashboard_view,141,control,2026-07-09 16:07:00,2026-07-09 16:08:00,v5.7,EMEA
12395,7004900,export,118,A,2026-02-15 16:54:00,2026-02-15 17:09:00,v4.5,LATAM
12396,7004900,login,1,A,2026-02-26 15:08:00,2026-02-26 15:26:00,v3.2,EMEA
12397,7004900,export,146,B,2025-12-16 10:40:00,2025-12-16 10:41:00,v4.4,NA-East
12398,7004900,login,166,control,2026-07-06 19:06:00,2026-07-06 19:24:00,v5.5,NA-West
12399,7004900,job_run,49,control,2026-06-03 20:24:00,2026-06-03 20:45:00,v3.7,EMEA
12400,7004900,job_run,149,control,2026-03-14 20:27:00,2026-03-14 20:47:00,v5.2,NA-West
12401,7004900,job_run,52,A,2026-02-02 10:05:00,2026-02-02 10:06:00,v4.2,LATAM
12402,7004900,login,74,A,2025-12-27 10:17:00,2025-12-27 10:20:00,v3.3,LATAM
12403,7004907,job_run,33,A,2026-07-01 04:38:00,2026-07-01 04:52:00,v5.1,NA-East
12404,7004907,job_run,82,B,2026-01-20 21:06:00,2026-01-20 21:16:00,v4.3,NA-West
12405,7004907,dashboard_view,12,A,2025-12-19 06:24:00,2025-12-19 06:38:00,v3.7,NA-East
12406,7004907,dashboard_view,78,B,2026-02-25 14:54:00,2026-02-25 15:09:00,v3.3,APAC
12407,7004907,login,70,A,2025-12-05 19:43:00,2025-12-05 19:59:00,v4.1,APAC
12408,7004907,job_run,173,control,2026-06-13 03:09:00,2026-06-13 03:21:00,v3.7,EMEA
12409,7004907,export,150,B,2026-04-07 15:56:00,2026-04-07 16:17:00,v3.8,LATAM
12410,7004907,login,113,control,2026-04-29 13:14:00,2026-04-29 13:16:00,v3.5,NA-West
12411,7004907,api_call,209,control,2026-06-02 08:27:00,2026-06-02 08:43:00,v3.5,APAC
12412,7004907,login,107,control,2026-04-04 14:13:00,2026-04-04 14:31:00,v4.1,EMEA
12413,7004907,login,93,A,2026-04-19 15:00:00,2026-04-19 15:25:00,v5.7,NA-West
12414,7004907,export,17,B,2026-03-12 17:47:00,2026-03-12 18:09:00,v5.8,EMEA
12415,7004907,login,21,B,2026-01-13 04:20:00,2026-01-13 04:32:00,v5.0,NA-West
12416,7004907,job_run,155,A,2026-04-13 05:49:00,2026-04-13 05:55:00,v3.0,EMEA
12417,7004907,login,32,B,2025-12-22 04:21:00,2025-12-22 04:47:00,v4.3,NA-East
12418,7004907,export,195,A,2025-12-31 17:38:00,2025-12-31 17:54:00,v3.4,NA-East
12419,7004907,login,187,control,2026-03-13 19:51:00,2026-03-13 20:01:00,v4.3,APAC
12420,7004907,dashboard_view,168,A,2026-06-24 10:43:00,2026-06-24 10:55:00,v3.5,APAC
12421,7004907,login,147,B,2026-05-20 21:39:00,2026-05-20 21:53:00,v5.1,NA-West
12422,7004907,login,9,B,2025-11-19 02:16:00,2025-11-19 02:29:00,v4.4,NA-East
12423,7004907,api_call,182,B,2026-03-14 09:32:00,2026-03-14 09:42:00,v5.3,NA-East
12424,7004907,dashboard_view,20,A,2026-06-25 22:52:00,2026-06-25 23:07:00,v5.0,LATAM
12425,7004907,login,214,control,2026-05-22 16:59:00,2026-05-22 17:26:00,v3.0,NA-West
12426,7004907,export,26,B,2026-06-30 07:38:00,2026-06-30 07:46:00,v5.3,APAC
12427,7004907,login,113,A,2025-12-25 21:23:00,2025-12-25 21:37:00,v5.1,NA-East
12428,7004907,export,215,B,2026-05-28 16:42:00,2026-05-28 16:44:00,v3.2,NA-West
12429,7004907,dashboard_view,1,A,2026-02-08 00:48:00,2026-02-08 01:17:00,v3.5,NA-West
12430,7004907,export,210,B,2026-05-21 16:35:00,2026-05-21 17:03:00,v5.7,APAC
12431,7004907,export,172,B,2025-12-03 07:34:00,2025-12-03 07:46:00,v4.3,APAC
12432,7004914,dashboard_view,199,control,2026-04-30 23:10:00,2026-04-30 23:24:00,v5.4,LATAM
12433,7004914,dashboard_view,85,A,2025-12-03 03:53:00,2025-12-03 04:03:00,v5.5,EMEA
12434,7004914,export,152,B,2026-01-06 09:10:00,2026-01-06 09:32:00,v5.8,EMEA
